run,TestCaseNo,region,filter,n_input,n_kept,iou,precision,recall,f1
38,38,GRCh38_notinalldifficultregions,corrected,1117,850,0.6323051948051948,0.9164705882352941,0.6709732988802756,0.7747389358528095
38,38,GRCh38_notinalldifficultregions,legacy,1117,1114,0.7941640378548895,0.9039497307001796,0.8673557278208441,0.8852747252747254
38,38,GRCh38_notinalllowmapandsegdupregions,corrected,1117,1099,0.7879746835443038,0.9062784349408554,0.8578811369509044,0.8814159292035398
38,38,GRCh38_notinalllowmapandsegdupregions,legacy,1117,1117,0.7965299684542587,0.9042076991942704,0.8699397071490095,0.8867427568042142
38,38,GRCh38_notinsegdups,corrected,1117,1099,0.7879746835443038,0.9062784349408554,0.8578811369509044,0.8814159292035398
38,38,GRCh38_notinsegdups,legacy,1117,1117,0.7965299684542587,0.9042076991942704,0.8699397071490095,0.8867427568042142
38,38,GRCh38_segdups,corrected,1117,18,0.01201716738197425,0.7777777777777778,0.012058570198105082,0.02374893977947413
38,38,GRCh38_segdups,legacy,1117,663,0.48413344182262,0.8974358974358975,0.512489233419466,0.6524122807017544
44,44,GRCh38_alldifficultregions,corrected,1075,256,0.1907563025210084,0.88671875,0.19552110249784668,0.3203952011291461
44,44,GRCh38_alldifficultregions,legacy,1075,978,0.733387358184765,0.9253578732106339,0.7795004306632214,0.8461898083216457
44,44,GRCh38_alllowmapandsegdupregions,corrected,1075,14,0.010318142734307825,0.8571428571428571,0.0103359173126615,0.02042553191489362
44,44,GRCh38_alllowmapandsegdupregions,legacy,1075,791,0.6,0.9254108723135271,0.6304909560723514,0.75
44,44,GRCh38_notinalldifficultregions,corrected,1075,819,0.6350123864574732,0.938949938949939,0.6623600344530577,0.7767676767676768
44,44,GRCh38_notinalldifficultregions,legacy,1075,1072,0.8008064516129032,0.9263059701492538,0.8552971576227391,0.8893864755933722
44,44,GRCh38_notinalllowmapandsegdupregions,corrected,1075,1061,0.7948303715670436,0.9274269557021678,0.8475452196382429,0.8856885688568858
44,44,GRCh38_notinalllowmapandsegdupregions,legacy,1075,1075,0.8032258064516129,0.9265116279069767,0.8578811369509044,0.89087656529517
44,44,GRCh38_notinsegdups,corrected,1075,1061,0.7948303715670436,0.9274269557021678,0.8475452196382429,0.8856885688568858
44,44,GRCh38_notinsegdups,legacy,1075,1075,0.8032258064516129,0.9265116279069767,0.8578811369509044,0.89087656529517
44,44,GRCh38_segdups,corrected,1075,14,0.010318142734307825,0.8571428571428571,0.0103359173126615,0.02042553191489362
44,44,GRCh38_segdups,legacy,1075,633,0.48142031379025596,0.9210110584518167,0.5021533161068045,0.6499442586399108
50,50,GRCh38_alldifficultregions,corrected,1915,565,0.1797676008202324,0.4654867256637168,0.22652885443583118,0.3047508690614137
50,50,GRCh38_alldifficultregions,legacy,1915,1763,0.49871860584315736,0.5519001701644923,0.8380706287683032,0.6655266757865937
50,50,GRCh38_alllowmapandsegdupregions,corrected,1915,69,0.03101424979044426,0.5362318840579711,0.03186907838070629,0.06016260162601626
50,50,GRCh38_alllowmapandsegdupregions,legacy,1915,1449,0.4348543155579989,0.5458937198067633,0.6813092161929372,0.6061302681992337
50,50,GRCh38_notinalldifficultregions,corrected,1915,1350,0.47014051522248246,0.5948148148148148,0.6916451335055986,0.6395858223815213
50,50,GRCh38_notinalldifficultregions,legacy,1915,1909,0.5288844621513944,0.5563122053431115,0.9147286821705426,0.69185667752443
50,50,GRCh38_notinalllowmapandsegdupregions,corrected,1915,1846,0.5202224469160769,0.557421451787649,0.8863049095607235,0.6844030595277686
50,50,GRCh38_notinalllowmapandsegdupregions,legacy,1915,1915,0.5303482587064676,0.5566579634464752,0.9181739879414298,0.693107932379714
50,50,GRCh38_notinsegdups,corrected,1915,1852,0.5217171717171717,0.5577753779697624,0.8897502153316107,0.6856953202787919
50,50,GRCh38_notinsegdups,legacy,1915,1915,0.5303482587064676,0.5566579634464752,0.9181739879414298,0.693107932379714
50,50,GRCh38_segdups,corrected,1915,63,0.027707808564231738,0.5238095238095238,0.028423772609819122,0.05392156862745098
50,50,GRCh38_segdups,legacy,1915,1158,0.37626112759643915,0.5474956822107081,0.5460809646856158,0.5467874083656749
56,56,GRCh38_alldifficultregions,corrected,2245,645,0.16968911917098445,0.4062015503875969,0.22566752799310938,0.29014396456256925
56,56,GRCh38_alldifficultregions,legacy,2245,2060,0.43346684468179797,0.4728155339805825,0.8389319552110249,0.6047811238745731
56,56,GRCh38_alllowmapandsegdupregions,corrected,2245,78,0.030782029950083195,0.47435897435897434,0.03186907838070629,0.05972558514931396
56,56,GRCh38_alllowmapandsegdupregions,legacy,2245,1704,0.38205499276411,0.4647887323943662,0.6821705426356589,0.5528795811518324
56,56,GRCh38_notinalldifficultregions,corrected,2245,1600,0.41155419222903883,0.503125,0.6933677863910422,0.5831220572256429
56,56,GRCh38_notinalldifficultregions,legacy,2245,2239,0.4542343883661249,0.4743188923626619,0.9147286821705426,0.6247058823529411
56,56,GRCh38_notinalllowmapandsegdupregions,corrected,2245,2167,0.4482158398607485,0.47531149053991695,0.8871662360034454,0.6189903846153846
56,56,GRCh38_notinalllowmapandsegdupregions,legacy,2245,2245,0.4561778537836682,0.4752783964365256,0.9190353143841516,0.6265413975337639
56,56,GRCh38_notinsegdups,corrected,2245,2175,0.44917463075586445,0.4754022988505747,0.8906115417743324,0.6199040767386091
56,56,GRCh38_notinsegdups,legacy,2245,2245,0.4561778537836682,0.4752783964365256,0.9190353143841516,0.6265413975337639
56,56,GRCh38_segdups,corrected,2245,70,0.027545909849749584,0.4714285714285714,0.028423772609819122,0.053614947197400495
56,56,GRCh38_segdups,legacy,2245,1376,0.33385909568874866,0.46148255813953487,0.5469422911283376,0.5005912495072921
62,62,GRCh38_alldifficultregions,corrected,2343,711,0.163455562461156,0.369901547116737,0.22652885443583118,0.280982905982906
62,62,GRCh38_alldifficultregions,legacy,2343,2151,0.41659538066723695,0.4528126452812645,0.8389319552110249,0.5881642512077295
62,62,GRCh38_alllowmapandsegdupregions,corrected,2343,75,0.030859049207673062,0.49333333333333335,0.03186907838070629,0.0598705501618123
62,62,GRCh38_alllowmapandsegdupregions,legacy,2343,1774,0.36957536164255717,0.4464487034949267,0.6821705426356589,0.5396933560477001
62,62,GRCh38_notinalldifficultregions,corrected,2343,1632,0.4042232277526395,0.49264705882352944,0.6925064599483204,0.5757250268528464
62,62,GRCh38_notinalldifficultregions,legacy,2343,2337,0.43655030800821354,0.4548566538296962,0.9155900086132644,0.6077758719268153
62,62,GRCh38_notinalllowmapandsegdupregions,corrected,2343,2268,0.42934556065027096,0.4541446208112875,0.8871662360034454,0.6007582385535142
62,62,GRCh38_notinalllowmapandsegdupregions,legacy,2343,2343,0.43783340172343044,0.45539906103286387,0.9190353143841516,0.6090182648401826
62,62,GRCh38_notinsegdups,corrected,2343,2275,0.43047460449625313,0.4545054945054945,0.8906115417743324,0.6018626309662398
62,62,GRCh38_notinsegdups,legacy,2343,2343,0.43783340172343044,0.45539906103286387,0.9190353143841516,0.6090182648401826
62,62,GRCh38_segdups,corrected,2343,68,0.027591973244147156,0.4852941176470588,0.028423772609819122,0.053702196908055326
62,62,GRCh38_segdups,legacy,2343,1428,0.3249744114636643,0.44467787114845936,0.5469422911283376,0.4905368868288914
68,68,GRCh38_alldifficultregions,corrected,1809,527,0.18373071528751753,0.4971537001897533,0.22566752799310938,0.3104265402843602
68,68,GRCh38_alldifficultregions,legacy,1809,1664,0.5245547760388559,0.5841346153846154,0.8372093023255814,0.6881415929203539
68,68,GRCh38_alllowmapandsegdupregions,corrected,1809,72,0.030936454849498328,0.5138888888888888,0.03186907838070629,0.0600162206001622
68,68,GRCh38_alllowmapandsegdupregions,legacy,1809,1372,0.4549109707064905,0.577259475218659,0.6821705426356589,0.6253454401894987
68,68,GRCh38_notinalldifficultregions,corrected,1809,1282,0.4896341463414634,0.6263650546021841,0.6916451335055986,0.6573884568153908
68,68,GRCh38_notinalldifficultregions,legacy,1809,1803,0.5567226890756303,0.5879090404880755,0.9130060292850991,0.7152496626180836
68,68,GRCh38_notinalllowmapandsegdupregions,corrected,1809,1737,0.5497326203208556,0.5918249856073691,0.8854435831180018,0.7094547964113183
68,68,GRCh38_notinalllowmapandsegdupregions,legacy,1809,1809,0.5590551181102362,0.5887230514096186,0.917312661498708,0.7171717171717172
68,68,GRCh38_notinsegdups,corrected,1809,1744,0.5509877202349173,0.591743119266055,0.8888888888888888,0.7104991394148021
68,68,GRCh38_notinsegdups,legacy,1809,1809,0.5590551181102362,0.5887230514096186,0.917312661498708,0.7171717171717172
68,68,GRCh38_segdups,corrected,1809,65,0.027661357921207042,0.5076923076923077,0.028423772609819122,0.053833605220228384
68,68,GRCh38_segdups,legacy,1809,1110,0.38814180929095354,0.5720720720720721,0.5469422911283376,0.5592250110083664
74,74,GRCh38_alldifficultregions,corrected,1193,330,0.17586750788643532,0.6757575757575758,0.1920757967269595,0.29912810194500333
74,74,GRCh38_alldifficultregions,legacy,1193,1101,0.6031183557760453,0.7729336966394187,0.7329888027562446,0.7524314765694076
74,74,GRCh38_alllowmapandsegdupregions,corrected,1193,34,0.022241231822070145,0.7647058823529411,0.02239448751076658,0.04351464435146444
74,74,GRCh38_alllowmapandsegdupregions,legacy,1193,905,0.5058309037900874,0.7668508287292818,0.5977605512489234,0.6718296224588578
74,74,GRCh38_notinalldifficultregions,corrected,1193,863,0.5403348554033486,0.8227114716106605,0.611541774332472,0.7015810276679842
74,74,GRCh38_notinalldifficultregions,legacy,1193,1189,0.6537649542575651,0.7813288477712363,0.8001722652885443,0.7906382978723404
74,74,GRCh38_notinalllowmapandsegdupregions,corrected,1193,1159,0.6418966737438075,0.7825711820534944,0.781223083548665,0.781896551724138
74,74,GRCh38_notinalllowmapandsegdupregions,legacy,1193,1193,0.6565798733286418,0.7820620284995808,0.8036175710594315,0.7926932880203906
74,74,GRCh38_notinsegdups,corrected,1193,1162,0.6428571428571429,0.7822719449225474,0.7829457364341085,0.782608695652174
74,74,GRCh38_notinsegdups,legacy,1193,1193,0.6565798733286418,0.7820620284995808,0.8036175710594315,0.7926932880203906
74,74,GRCh38_segdups,corrected,1193,31,0.02054794520547945,0.7741935483870968,0.020671834625323,0.04026845637583893
74,74,GRCh38_segdups,legacy,1193,729,0.41679160419790107,0.7626886145404664,0.4788975021533161,0.5883597883597884
80,80,GRCh38_alldifficultregions,corrected,1131,307,0.17346123101518784,0.7068403908794788,0.18690783807062877,0.2956403269754769
80,80,GRCh38_alldifficultregions,legacy,1131,1051,0.5971119133574008,0.7868696479543292,0.7123169681309216,0.747739602169982
80,80,GRCh38_alllowmapandsegdupregions,corrected,1131,30,0.02056555269922879,0.8,0.020671834625323,0.0403022670025189
80,80,GRCh38_alllowmapandsegdupregions,legacy,1131,866,0.5003700962250185,0.7806004618937644,0.5822566752799311,0.6669955599407992
80,80,GRCh38_notinalldifficultregions,corrected,1131,824,0.5269230769230769,0.8313106796116505,0.5900086132644272,0.6901763224181361
80,80,GRCh38_notinalldifficultregions,legacy,1131,1128,0.6467625899280576,0.7969858156028369,0.7743324720068906,0.7854958497160334
80,80,GRCh38_notinalllowmapandsegdupregions,corrected,1131,1101,0.634393063583815,0.7974568574023615,0.756244616709733,0.7763041556145005
80,80,GRCh38_notinalllowmapandsegdupregions,legacy,1131,1131,0.6489208633093525,0.7975243147656941,0.7769164513350559,0.787085514834206
80,80,GRCh38_notinsegdups,corrected,1131,1103,0.6358381502890174,0.7978241160471442,0.7579672695951766,0.7773851590106006
80,80,GRCh38_notinsegdups,legacy,1131,1131,0.6489208633093525,0.7975243147656941,0.7769164513350559,0.787085514834206
80,80,GRCh38_segdups,corrected,1131,28,0.018851756640959727,0.7857142857142857,0.018949181739879414,0.03700588730025232
80,80,GRCh38_segdups,legacy,1131,699,0.4133738601823708,0.7782546494992847,0.46856158484065463,0.5849462365591398
86,86,GRCh38_alldifficultregions,corrected,1230,346,0.17367601246105918,0.6445086705202312,0.1920757967269595,0.2959522229595222
86,86,GRCh38_alldifficultregions,legacy,1230,1138,0.5888044229440221,0.7486818980667839,0.7338501291989664,0.7411918225315355
86,86,GRCh38_alllowmapandsegdupregions,corrected,1230,35,0.022222222222222223,0.7428571428571429,0.02239448751076658,0.04347826086956522
86,86,GRCh38_alllowmapandsegdupregions,legacy,1230,938,0.495014245014245,0.7409381663113006,0.5986218776916451,0.662220104811815
86,86,GRCh38_notinalldifficultregions,corrected,1230,884,0.532983508245877,0.8042986425339367,0.6124031007751938,0.6953545232273839
86,86,GRCh38_notinalldifficultregions,legacy,1230,1226,0.6382978723404256,0.7585644371941273,0.8010335917312662,0.7792207792207793
86,86,GRCh38_notinalllowmapandsegdupregions,corrected,1230,1195,0.6270718232044199,0.7598326359832636,0.7820844099913867,0.7707979626485568
86,86,GRCh38_notinalllowmapandsegdupregions,legacy,1230,1230,0.6410432395332876,0.759349593495935,0.8044788975021533,0.781263069845253
86,86,GRCh38_notinsegdups,corrected,1230,1198,0.6280193236714976,0.7595993322203672,0.7838070628768303,0.7715133531157269
86,86,GRCh38_notinsegdups,legacy,1230,1230,0.6410432395332876,0.759349593495935,0.8044788975021533,0.781263069845253
86,86,GRCh38_segdups,corrected,1230,32,0.020530367835757058,0.75,0.020671834625323,0.040234702430846606
86,86,GRCh38_segdups,legacy,1230,760,0.4083577712609971,0.7328947368421053,0.4797588285960379,0.5799062988027069
92,92,GRCh38_alldifficultregions,corrected,1080,285,0.1784841075794621,0.7684210526315789,0.18863049095607234,0.30290456431535273
92,92,GRCh38_alldifficultregions,legacy,1080,1000,0.6199400299850075,0.827,0.7123169681309216,0.7653863951874131
92,92,GRCh38_alllowmapandsegdupregions,corrected,1080,31,0.021422450728363324,0.8064516129032258,0.02153316106804479,0.04194630872483222
92,92,GRCh38_alllowmapandsegdupregions,legacy,1080,826,0.516793893129771,0.8196125907990315,0.5831180017226529,0.6814292903875189
92,92,GRCh38_notinalldifficultregions,corrected,1080,795,0.5365278868813825,0.8591194968553459,0.5882859603789836,0.698364008179959
92,92,GRCh38_notinalldifficultregions,legacy,1080,1076,0.6706497386109037,0.8345724907063197,0.7734711455641688,0.8028609745194456
92,92,GRCh38_notinalllowmapandsegdupregions,corrected,1080,1049,0.6579144786196549,0.8360343183984748,0.7553832902670112,0.7936651583710409
92,92,GRCh38_notinalllowmapandsegdupregions,legacy,1080,1080,0.6736370425690814,0.8351851851851851,0.7769164513350559,0.8049977688531905
92,92,GRCh38_notinsegdups,corrected,1080,1051,0.6594148537134283,0.8363463368220743,0.7571059431524548,0.7947558770343581
92,92,GRCh38_notinsegdups,legacy,1080,1080,0.6736370425690814,0.8351851851851851,0.7769164513350559,0.8049977688531905
92,92,GRCh38_segdups,corrected,1080,29,0.01970865467009426,0.7931034482758621,0.019810508182601206,0.038655462184873944
92,92,GRCh38_segdups,legacy,1080,664,0.42578125,0.8207831325301205,0.4694229112833764,0.5972602739726027
98,98,GRCh38_alldifficultregions,corrected,1550,620,0.13729246487867178,0.3467741935483871,0.18518518518518517,0.2414373947220662
98,98,GRCh38_alldifficultregions,legacy,1550,1449,0.4380165289256198,0.5486542443064182,0.6847545219638242,0.6091954022988505
98,98,GRCh38_alllowmapandsegdupregions,corrected,1550,161,0.02242846094354215,0.18012422360248448,0.024978466838931956,0.04387291981845689
98,98,GRCh38_alllowmapandsegdupregions,legacy,1550,1202,0.3851113716295428,0.5465890183028286,0.5658914728682171,0.5560727888277613
98,98,GRCh38_notinalldifficultregions,corrected,1550,930,0.4551148225469729,0.7032258064516129,0.5633074935400517,0.6255380200860832
98,98,GRCh38_notinalldifficultregions,legacy,1550,1542,0.470620239390642,0.5609597924773022,0.7450473729543498,0.6400295967443581
98,98,GRCh38_notinalllowmapandsegdupregions,corrected,1550,1389,0.49122807017543857,0.6047516198704104,0.7235142118863049,0.6588235294117647
98,98,GRCh38_notinalllowmapandsegdupregions,legacy,1550,1548,0.4722826086956522,0.5613695090439277,0.7484926787252368,0.6415651531930602
98,98,GRCh38_notinsegdups,corrected,1550,1392,0.49298245614035086,0.6056034482758621,0.7260981912144703,0.6603995299647473
98,98,GRCh38_notinsegdups,legacy,1550,1548,0.4722826086956522,0.5613695090439277,0.7484926787252368,0.6415651531930602
98,98,GRCh38_segdups,corrected,1550,158,0.020108275328692964,0.16455696202531644,0.02239448751076658,0.039423805913570885
98,98,GRCh38_segdups,legacy,1550,995,0.32432432432432434,0.5306532663316583,0.45478036175710596,0.4897959183673469
104,104,GRCh38_alldifficultregions,corrected,1543,601,0.1411917098445596,0.3627287853577371,0.18776916451335057,0.24744608399545973
104,104,GRCh38_alldifficultregions,legacy,1543,1440,0.44741235392320533,0.5583333333333333,0.6925064599483204,0.6182237600922722
104,104,GRCh38_alllowmapandsegdupregions,corrected,1543,145,0.022709475332811275,0.2,0.024978466838931956,0.0444104134762634
104,104,GRCh38_alllowmapandsegdupregions,legacy,1543,1188,0.3940652818991098,0.5589225589225589,0.5719207579672696,0.5653469561515538
104,104,GRCh38_notinalldifficultregions,corrected,1543,942,0.4573804573804574,0.7006369426751592,0.5684754521963824,0.6276747503566334
104,104,GRCh38_notinalldifficultregions,legacy,1543,1537,0.4791666666666667,0.5686402081977879,0.7527993109388458,0.647887323943662
104,104,GRCh38_notinalllowmapandsegdupregions,corrected,1543,1398,0.4964912280701754,0.6072961373390557,0.7312661498708011,0.6635404454865181
104,104,GRCh38_notinalllowmapandsegdupregions,legacy,1543,1543,0.48083242059145676,0.5690213869086196,0.756244616709733,0.6494082840236687
104,104,GRCh38_notinsegdups,corrected,1543,1403,0.4976635514018692,0.6072701354240913,0.7338501291989664,0.6645865834633385
104,104,GRCh38_notinsegdups,legacy,1543,1543,0.48083242059145676,0.5690213869086196,0.756244616709733,0.6494082840236687
104,104,GRCh38_segdups,corrected,1543,140,0.0203921568627451,0.18571428571428572,0.02239448751076658,0.03996925441967717
104,104,GRCh38_segdups,legacy,1543,978,0.3310516490354698,0.5439672801635992,0.4582256675279931,0.49742870500233755
110,110,GRCh38_alldifficultregions,corrected,1600,631,0.13994910941475827,0.3486529318541997,0.18949181739879414,0.24553571428571433
110,110,GRCh38_alldifficultregions,legacy,1600,1498,0.43729729729729727,0.5400534045393859,0.6968130921619293,0.6084994358781497
110,110,GRCh38_alllowmapandsegdupregions,corrected,1600,145,0.022709475332811275,0.2,0.024978466838931956,0.0444104134762634
110,110,GRCh38_alllowmapandsegdupregions,legacy,1600,1230,0.38689095127610207,0.5422764227642276,0.5745047372954349,0.5579255541614387
110,110,GRCh38_notinalldifficultregions,corrected,1600,969,0.45194274028629855,0.6842105263157895,0.5710594315245479,0.6225352112676056
110,110,GRCh38_notinalldifficultregions,legacy,1600,1592,0.46905016008537886,0.5521356783919598,0.7571059431524548,0.6385760988013076
110,110,GRCh38_notinalllowmapandsegdupregions,corrected,1600,1455,0.48467650397275824,0.5869415807560138,0.73557278208441,0.6529051987767583
110,110,GRCh38_notinalllowmapandsegdupregions,legacy,1600,1598,0.470682302771855,0.5525657071339174,0.7605512489233419,0.6400869880391447
110,110,GRCh38_notinsegdups,corrected,1600,1458,0.48637911464245176,0.5877914951989026,0.7381567614125754,0.6544482626956853
110,110,GRCh38_notinsegdups,legacy,1600,1598,0.470682302771855,0.5525657071339174,0.7605512489233419,0.6400869880391447
110,110,GRCh38_segdups,corrected,1600,142,0.020360219263899765,0.18309859154929578,0.02239448751076658,0.03990790483499616
110,110,GRCh38_segdups,legacy,1600,1019,0.3260340632603406,0.5260058881256133,0.4616709732988803,0.491743119266055
116,116,GRCh38_alldifficultregions,corrected,1473,578,0.13883431565160445,0.36678200692041524,0.1826012058570198,0.24381828637147784
116,116,GRCh38_alldifficultregions,legacy,1473,1373,0.4471730439748715,0.5702840495265841,0.6744186046511628,0.6179952644041041
116,116,GRCh38_alllowmapandsegdupregions,corrected,1473,149,0.0218408736349454,0.18791946308724833,0.024117140396210164,0.042748091603053436
116,116,GRCh38_alllowmapandsegdupregions,legacy,1473,1141,0.39177750906892383,0.567922874671341,0.5581395348837209,0.5629887054735012
116,116,GRCh38_notinalldifficultregions,corrected,1473,895,0.4571226080793763,0.7206703910614525,0.5555555555555556,0.627431906614786
116,116,GRCh38_notinalldifficultregions,legacy,1473,1467,0.48056338028169016,0.5814587593728698,0.7347114556416882,0.6491628614916286
116,116,GRCh38_notinalllowmapandsegdupregions,corrected,1473,1324,0.5006038647342995,0.6261329305135952,0.7140396210163652,0.6672032193158954
116,116,GRCh38_notinalllowmapandsegdupregions,legacy,1473,1473,0.48227349465391106,0.581805838424983,0.7381567614125754,0.6507213363705391
116,116,GRCh38_notinsegdups,corrected,1473,1328,0.5021122510561256,0.6265060240963856,0.7166236003445305,0.6685415829650463
116,116,GRCh38_notinsegdups,legacy,1473,1473,0.48227349465391106,0.581805838424983,0.7381567614125754,0.6507213363705391
116,116,GRCh38_segdups,corrected,1473,145,0.0195160031225605,0.1724137931034483,0.02153316106804479,0.03828483920367535
116,116,GRCh38_segdups,legacy,1473,943,0.32744479495268136,0.5503711558854719,0.4470284237726098,0.49334600760456276
122,122,GRCh38_alldifficultregions,corrected,1211,354,0.1339820359281437,0.5056497175141242,0.15417743324720068,0.23630363036303628
122,122,GRCh38_alldifficultregions,legacy,1211,1121,0.4808565866320571,0.6610169491525424,0.6382428940568475,0.64943032427695
122,122,GRCh38_alllowmapandsegdupregions,corrected,1211,6,0.0034393809114359416,0.6666666666666666,0.0034453057708871662,0.006855184233076263
122,122,GRCh38_alllowmapandsegdupregions,legacy,1211,922,0.4102911306702776,0.6572668112798264,0.5219638242894057,0.5818530964954393
122,122,GRCh38_notinalldifficultregions,corrected,1211,857,0.45809248554913296,0.7397899649941657,0.5460809646856158,0.6283448959365708
122,122,GRCh38_notinalldifficultregions,legacy,1211,1209,0.5202052597819115,0.6708023159636063,0.6985357450473729,0.6843881856540084
122,122,GRCh38_notinalllowmapandsegdupregions,corrected,1211,1205,0.5195889531149647,0.6713692946058091,0.6968130921619293,0.68385460693153
122,122,GRCh38_notinalllowmapandsegdupregions,legacy,1211,1211,0.5214881334188582,0.671345995045417,0.7002583979328165,0.6854974704890389
122,122,GRCh38_notinsegdups,corrected,1211,1205,0.5195889531149647,0.6713692946058091,0.6968130921619293,0.68385460693153
122,122,GRCh38_notinsegdups,legacy,1211,1211,0.5214881334188582,0.671345995045417,0.7002583979328165,0.6854974704890389
122,122,GRCh38_segdups,corrected,1211,6,0.0034393809114359416,0.6666666666666666,0.0034453057708871662,0.006855184233076263
122,122,GRCh38_segdups,legacy,1211,742,0.34203102961918197,0.6536388140161725,0.4177433247200689,0.509721492380452
128,128,GRCh38_alldifficultregions,corrected,758,218,0.07566302652106084,0.44495412844036697,0.08354866494401378,0.1406816533720087
128,128,GRCh38_alldifficultregions,legacy,758,691,0.2969187675070028,0.613603473227207,0.3652024117140396,0.45788336933045354
128,128,GRCh38_alllowmapandsegdupregions,corrected,758,1,0.0,0.0,0.0,0.0
128,128,GRCh38_alllowmapandsegdupregions,legacy,758,557,0.2521865889212828,0.6211849192100538,0.2980189491817399,0.40279394644935973
128,128,GRCh38_notinalldifficultregions,corrected,758,540,0.28863636363636364,0.7055555555555556,0.3281653746770026,0.44797178130511456
128,128,GRCh38_notinalldifficultregions,legacy,758,757,0.33102012491325467,0.6301188903566711,0.4108527131782946,0.4973931178310741
128,128,GRCh38_notinalllowmapandsegdupregions,corrected,758,757,0.33194444444444443,0.631439894319683,0.4117140396210164,0.4984358706986445
128,128,GRCh38_notinalllowmapandsegdupregions,legacy,758,758,0.33171408743927827,0.6306068601583114,0.4117140396210164,0.4981761334028141
128,128,GRCh38_notinsegdups,corrected,758,757,0.33194444444444443,0.631439894319683,0.4117140396210164,0.4984358706986445
128,128,GRCh38_notinsegdups,legacy,758,758,0.33171408743927827,0.6306068601583114,0.4117140396210164,0.4981761334028141
128,128,GRCh38_segdups,corrected,758,1,0.0,0.0,0.0,0.0
128,128,GRCh38_segdups,legacy,758,445,0.20299625468164795,0.6089887640449438,0.23341946597760552,0.33748443337484435
134,134,GRCh38_alldifficultregions,corrected,1401,440,0.1314487632508834,0.42272727272727273,0.16020671834625322,0.23235477826358525
134,134,GRCh38_alldifficultregions,legacy,1401,1305,0.45229681978798586,0.5885057471264368,0.661498708010336,0.6228710462287104
134,134,GRCh38_alllowmapandsegdupregions,corrected,1401,7,0.003436426116838488,0.5714285714285714,0.0034453057708871662,0.006849315068493151
134,134,GRCh38_alllowmapandsegdupregions,legacy,1401,1055,0.3928346951602766,0.5924170616113744,0.5383290267011197,0.5640794223826716
134,134,GRCh38_notinalldifficultregions,corrected,1401,961,0.44648943421949555,0.6815816857440167,0.5641688199827735,0.6173421300659755
134,134,GRCh38_notinalldifficultregions,legacy,1401,1399,0.4875072632190587,0.5997140814867763,0.7226528854435831,0.6554687499999999
134,134,GRCh38_notinalllowmapandsegdupregions,corrected,1401,1394,0.4871944121071013,0.6004304160688666,0.7209302325581395,0.6551859099804305
134,134,GRCh38_notinalllowmapandsegdupregions,legacy,1401,1401,0.4886693782684486,0.6002855103497502,0.7243755383290267,0.6565183450429353
134,134,GRCh38_notinsegdups,corrected,1401,1394,0.4871944121071013,0.6004304160688666,0.7209302325581395,0.6551859099804305
134,134,GRCh38_notinsegdups,legacy,1401,1401,0.4886693782684486,0.6002855103497502,0.7243755383290267,0.6565183450429353
134,134,GRCh38_segdups,corrected,1401,7,0.003436426116838488,0.5714285714285714,0.0034453057708871662,0.006849315068493151
134,134,GRCh38_segdups,legacy,1401,855,0.32981530343007914,0.5847953216374269,0.4306632213608958,0.49603174603174605
140,140,GRCh38_alldifficultregions,corrected,639,161,0.07742461287693561,0.5900621118012422,0.0818260120585702,0.1437216338880484
140,140,GRCh38_alldifficultregions,legacy,639,576,0.31491294473883424,0.7222222222222222,0.35831180017226527,0.47898675877950486
140,140,GRCh38_alllowmapandsegdupregions,corrected,639,0,0.0,,0.0,
140,140,GRCh38_alllowmapandsegdupregions,legacy,639,470,0.26434108527131783,0.725531914893617,0.29371231696813094,0.41814837522992027
140,140,GRCh38_notinalldifficultregions,corrected,639,478,0.2956521739130435,0.7824267782426778,0.32213608957795004,0.4563758389261745
140,140,GRCh38_notinalldifficultregions,legacy,639,638,0.3516153268219384,0.7335423197492164,0.40310077519379844,0.5202890494719289
140,140,GRCh38_notinalllowmapandsegdupregions,corrected,639,639,0.35236664162284,0.7339593114241002,0.40396210163652024,0.5211111111111112
140,140,GRCh38_notinalllowmapandsegdupregions,legacy,639,639,0.35236664162284,0.7339593114241002,0.40396210163652024,0.5211111111111112
140,140,GRCh38_notinsegdups,corrected,639,639,0.35236664162284,0.7339593114241002,0.40396210163652024,0.5211111111111112
140,140,GRCh38_notinsegdups,legacy,639,639,0.35236664162284,0.7339593114241002,0.40396210163652024,0.5211111111111112
140,140,GRCh38_segdups,corrected,639,0,0.0,,0.0,
140,140,GRCh38_segdups,legacy,639,369,0.21044303797468356,0.7208672086720868,0.22911283376399655,0.3477124183006536
147,147,GRCh38_alldifficultregions,corrected,956,246,0.18734177215189873,0.9024390243902439,0.19121447028423771,0.31556503198294245
147,147,GRCh38_alldifficultregions,legacy,956,881,0.6588139723801787,0.9205448354143019,0.6985357450473729,0.7943192948090108
147,147,GRCh38_alllowmapandsegdupregions,corrected,956,43,0.02555366269165247,0.6976744186046512,0.025839793281653745,0.04983388704318936
147,147,GRCh38_alllowmapandsegdupregions,legacy,956,721,0.5438884331419196,0.9195561719833565,0.5710594315245479,0.7045696068012753
147,147,GRCh38_notinalldifficultregions,corrected,956,710,0.5488410596026491,0.9338028169014084,0.5710594315245479,0.7087119187600213
147,147,GRCh38_notinalldifficultregions,legacy,956,952,0.7150974025974026,0.9254201680672269,0.7588285960378983,0.8338854708944629
